time,human_keypoint_0_x,human_keypoint_0_y,human_keypoint_0_z,human_keypoint_1_x,human_keypoint_1_y,human_keypoint_1_z,human_keypoint_2_x,human_keypoint_2_y,human_keypoint_2_z,human_keypoint_3_x,human_keypoint_3_y,human_keypoint_3_z,human_keypoint_4_x,human_keypoint_4_y,human_keypoint_4_z,human_keypoint_5_x,human_keypoint_5_y,human_keypoint_5_z,human_keypoint_6_x,human_keypoint_6_y,human_keypoint_6_z,human_keypoint_7_x,human_keypoint_7_y,human_keypoint_7_z,human_keypoint_8_x,human_keypoint_8_y,human_keypoint_8_z,human_keypoint_9_x,human_keypoint_9_y,human_keypoint_9_z,human_keypoint_10_x,human_keypoint_10_y,human_keypoint_10_z,human_keypoint_11_x,human_keypoint_11_y,human_keypoint_11_z,human_keypoint_12_x,human_keypoint_12_y,human_keypoint_12_z,human_keypoint_13_x,human_keypoint_13_y,human_keypoint_13_z,human_keypoint_14_x,human_keypoint_14_y,human_keypoint_14_z,human_keypoint_15_x,human_keypoint_15_y,human_keypoint_15_z,human_keypoint_16_x,human_keypoint_16_y,human_keypoint_16_z,human_keypoint_17_x,human_keypoint_17_y,human_keypoint_17_z,human_keypoint_18_x,human_keypoint_18_y,human_keypoint_18_z,human_keypoint_19_x,human_keypoint_19_y,human_keypoint_19_z,
1763636832.197838783,0.888975701,0.475945723,1.598346390,0.918607557,0.552799965,0.596881677,0.916770041,0.637420064,0.244727926,1.021145768,0.284156730,0.990093813,1.171219924,0.300137444,0.611587270,1.328812675,0.324817872,0.286508676,0.928901098,0.480098633,1.637201080,0.903722804,0.426720788,1.620263751,1.050364491,0.480563448,1.659200579,0.979026048,0.329326193,1.611211539,0.108000000,-0.883000000,2.351000000,0.990253671,0.348268286,1.508113588,0.108000000,-0.883000000,2.351000000,0.919115741,0.513674178,1.518140023,0.924644493,0.599208766,1.243421338,0.936694278,0.684267593,0.980383470,1.061391667,0.182862452,1.498087011,1.186509733,0.149295281,1.241116980,1.096833957,0.142419727,0.979437377,0.934245438,0.464107664,0.994259193,
1763636832.199910879,0.887308335,0.477026886,1.598308971,0.917065792,0.552684023,0.596680744,0.915437750,0.636647570,0.244381589,1.019429022,0.284824778,0.990119625,1.169637459,0.300666183,0.611668793,1.328387688,0.325643434,0.287208058,0.927259429,0.481246934,1.637137888,0.902098861,0.427835240,1.620285561,1.048743270,0.481808803,1.659026679,0.977455052,0.330475641,1.611278474,0.108000000,-0.883000000,2.351000000,0.988748269,0.349278880,1.508062048,0.108000000,-0.883000000,2.351000000,0.917578990,0.514585347,1.518003158,0.923100435,0.600282609,1.243354043,0.935131078,0.685496618,0.980383913,1.059917619,0.183972490,1.498120790,1.184837354,0.150592161,1.241051186,1.095282565,0.143390845,0.979358903,0.932461723,0.464734258,0.994218292,
1763636832.202536106,0.885540695,0.478173068,1.598269302,0.915431307,0.552561108,0.596467728,0.914025337,0.635828619,0.244014424,1.017609032,0.285533001,0.990146989,1.167959827,0.301226719,0.611755218,1.327937143,0.326518645,0.287949500,0.925519033,0.482464293,1.637070894,0.900377255,0.429016714,1.620308682,1.047024551,0.483129052,1.658842321,0.975789578,0.331694216,1.611349434,0.108000000,-0.883000000,2.351000000,0.987152333,0.350350250,1.508007409,0.108000000,-0.883000000,2.351000000,0.915949821,0.515551313,1.517858062,0.921463518,0.601421033,1.243282702,0.933473868,0.686799555,0.980384383,1.058354922,0.185149286,1.498156602,1.183064400,0.151967034,1.240981435,1.093637874,0.144420365,0.979275709,0.930570737,0.465398533,0.994174932,
1763636832.204415560,0.883871590,0.479255358,1.598231844,0.913887935,0.552445044,0.596266585,0.912691656,0.635055319,0.243667725,1.015890495,0.286201745,0.990172827,1.166375712,0.301756009,0.611836826,1.327511713,0.327345068,0.288649611,0.923875652,0.483613792,1.637007636,0.898751619,0.430132328,1.620330515,1.045401640,0.484375706,1.658668240,0.974216944,0.332844863,1.611416439,0.108000000,-0.883000000,2.351000000,0.985645361,0.351361898,1.507955816,0.108000000,-0.883000000,2.351000000,0.914411468,0.516463432,1.517721055,0.919917850,0.602495996,1.243215338,0.931909037,0.688029862,0.980384827,1.056879336,0.186260482,1.498190417,1.181390277,0.153265266,1.240915572,1.092084865,0.145392495,0.979197154,0.928785162,0.466025780,0.994133989,
1763636832.206471920,0.882208667,0.480333639,1.598194525,0.912350280,0.552329411,0.596066188,0.911362916,0.634284883,0.243322312,1.014178324,0.286868012,0.990198570,1.164797466,0.302283338,0.611918131,1.327087860,0.328168430,0.289347128,0.922238359,0.484759032,1.636944612,0.897132003,0.431243810,1.620352266,1.043784740,0.485617741,1.658494803,0.972650135,0.333991248,1.611483195,0.108000000,-0.883000000,2.351000000,0.984143971,0.352369799,1.507904413,0.108000000,-0.883000000,2.351000000,0.912878813,0.517372172,1.517584555,0.918377907,0.603566977,1.243148223,0.930350003,0.689255612,0.980385269,1.055409216,0.187367563,1.498224107,1.179722355,0.154558689,1.240849953,1.090537608,0.146361025,0.979118889,0.927006200,0.466650703,0.994093198,
1763636832.208663702,0.880540335,0.481415428,1.598157085,0.910807622,0.552213401,0.595865139,0.910029853,0.633511941,0.242975774,1.012460583,0.287536446,0.990224397,1.163214084,0.302812383,0.611999701,1.326662627,0.328994470,0.290046915,0.920595740,0.485907999,1.636881382,0.895507119,0.432358907,1.620374089,1.042162580,0.486863818,1.658320803,0.971078228,0.335141362,1.611550168,0.108000000,-0.883000000,2.351000000,0.982637696,0.353380979,1.507852844,0.108000000,-0.883000000,2.351000000,0.911341172,0.518283869,1.517447611,0.916832954,0.604641443,1.243080889,0.928785897,0.690485349,0.980385713,1.053934313,0.188478245,1.498257906,1.178049007,0.155856320,1.240784121,1.088985317,0.147332706,0.979040369,0.925221452,0.467277659,0.994052274,
1763636832.210660696,0.878834521,0.482521521,1.598118803,0.909230306,0.552094786,0.595659573,0.908666841,0.632721634,0.242621451,1.010704250,0.288219898,0.990250804,1.161595130,0.303353313,0.612083104,1.326227840,0.329839069,0.290762424,0.918916216,0.487082779,1.636816732,0.893845730,0.433499058,1.620396402,1.040503976,0.488137889,1.658142893,0.969471007,0.336317316,1.611618647,0.108000000,-0.883000000,2.351000000,0.981097581,0.354414876,1.507800116,0.108000000,-0.883000000,2.351000000,0.909768985,0.519216048,1.517307590,0.915253291,0.605740048,1.243012043,0.927186651,0.691742714,0.980386166,1.052426274,0.189613880,1.498292465,1.176338064,0.157183104,1.240716809,1.087398152,0.148326217,0.978960086,0.923396606,0.467918701,0.994010430,
1763636832.212562799,0.877165416,0.483603811,1.598081345,0.907686933,0.551978722,0.595458431,0.907333160,0.631948334,0.242274753,1.008985713,0.288888642,0.990276642,1.160011015,0.303882603,0.612164712,1.325802411,0.330665492,0.291462535,0.917272836,0.488232278,1.636753474,0.892220093,0.434614672,1.620418234,1.038881064,0.489384543,1.657968811,0.967898372,0.337467963,1.611685651,0.108000000,-0.883000000,2.351000000,0.979590609,0.355426524,1.507748522,0.108000000,-0.883000000,2.351000000,0.908230632,0.520128167,1.517170582,0.913707622,0.606815011,1.242944679,0.925621820,0.692973021,0.980386610,1.050950688,0.190725077,1.498326280,1.174663941,0.158481336,1.240650946,1.085845142,0.149298347,0.978881530,0.921611031,0.468545948,0.993969487,
1763636832.214800119,0.875495731,0.484686477,1.598043874,0.906143025,0.551862619,0.595257219,0.905999017,0.631174766,0.241927934,1.007266579,0.289557619,0.990302490,1.158426351,0.304412077,0.612246348,1.325376833,0.331492202,0.292162889,0.915628885,0.489382175,1.636690193,0.890593892,0.435730673,1.620440075,1.037257590,0.490631629,1.657794670,0.966325192,0.338619010,1.611752679,0.108000000,-0.883000000,2.351000000,0.978083113,0.356438524,1.507696911,0.108000000,-0.883000000,2.351000000,0.906691744,0.521040603,1.517033527,0.912161417,0.607890348,1.242877291,0.924056446,0.694203755,0.980387054,1.049474589,0.191836659,1.498360107,1.172989237,0.159780019,1.240585061,1.084291593,0.150270816,0.978802947,0.919824836,0.469173412,0.993928530,
1763636832.216546297,0.873826240,0.485769018,1.598006408,0.904599295,0.551746529,0.595056030,0.904665027,0.630401287,0.241581156,1.005547645,0.290226518,0.990328334,1.156841869,0.304941489,0.612327974,1.324951305,0.332318817,0.292863162,0.913985124,0.490531940,1.636626920,0.888967879,0.436846546,1.620461912,1.035634303,0.491878571,1.657620548,0.964752193,0.339769923,1.611819699,0.108000000,-0.883000000,2.351000000,0.976575792,0.357450406,1.507645306,0.108000000,-0.883000000,2.351000000,0.905153035,0.521952933,1.516896488,0.910615390,0.608965560,1.242809911,0.922491253,0.695434346,0.980387498,1.047998662,0.192948113,1.498393929,1.171314726,0.161078552,1.240519183,1.082738224,0.151243171,0.978724373,0.918038847,0.469800804,0.993887577,
1763636832.218659401,0.872157328,0.486851182,1.597968954,0.903056101,0.551630479,0.594854911,0.903331501,0.629628077,0.241234498,1.003829307,0.290895184,0.990354170,1.155257938,0.305470718,0.612409572,1.324525925,0.333145144,0.293563192,0.912341934,0.491681306,1.636563669,0.887342430,0.437962031,1.620483742,1.034011579,0.493125081,1.657446487,0.963179741,0.340920437,1.611886696,0.108000000,-0.883000000,2.351000000,0.975068994,0.358461937,1.507593718,0.108000000,-0.883000000,2.351000000,0.903614860,0.522864947,1.516759496,0.909069901,0.610040399,1.242742554,0.920926603,0.696664511,0.980387942,1.046523247,0.194059181,1.498427741,1.169640797,0.162376634,1.240453327,1.081185394,0.152215190,0.978645826,0.916253478,0.470427978,0.993846639,
1763636832.220701694,0.870488416,0.487933347,1.597931501,0.901512908,0.551514429,0.594653792,0.901997975,0.628854866,0.240887840,1.002110969,0.291563851,0.990380006,1.153674007,0.305999946,0.612491171,1.324100544,0.333971472,0.294263223,0.910698744,0.492830672,1.636500418,0.885716981,0.439077516,1.620505573,1.032388856,0.494371590,1.657272426,0.961607288,0.342070951,1.611953692,0.108000000,-0.883000000,2.351000000,0.973562196,0.359473468,1.507542131,0.108000000,-0.883000000,2.351000000,0.902076685,0.523776960,1.516622504,0.907524411,0.611115237,1.242675197,0.919361954,0.697894675,0.980388386,1.045047831,0.195170248,1.498461552,1.167966867,0.163674716,1.240387472,1.079632564,0.153187208,0.978567280,0.914468110,0.471055152,0.993805701,
1763636832.222662449,0.868820084,0.489015136,1.597894060,0.899970250,0.551398419,0.594452743,0.900664912,0.628081925,0.240541302,1.000393228,0.292232286,0.990405832,1.152090626,0.306528991,0.612572741,1.323675311,0.334797512,0.294963009,0.909056124,0.493979638,1.636437188,0.884092097,0.440192614,1.620527395,1.030766696,0.495617666,1.657098426,0.960035382,0.343221065,1.612020666,0.108000000,-0.883000000,2.351000000,0.972055922,0.360484648,1.507490561,0.108000000,-0.883000000,2.351000000,0.900539044,0.524688657,1.516485560,0.905979458,0.612189703,1.242607864,0.917797848,0.699124412,0.980388829,1.043572929,0.196280930,1.498495351,1.166293519,0.164972346,1.240321640,1.078080274,0.154158888,0.978488760,0.912683361,0.471682108,0.993764777,
1763636832.224830627,0.867155312,0.490083110,1.597871383,0.898411471,0.551290327,0.594296633,0.899294694,0.627328650,0.240244398,0.998677391,0.292895405,0.990465498,1.150483898,0.307049031,0.612677955,1.323171814,0.335593656,0.295662416,0.907411469,0.495113858,1.636394853,0.882466133,0.441293740,1.620566876,1.029139700,0.496845698,1.656962466,0.958461344,0.344355328,1.612116516,0.108000000,-0.883000000,2.351000000,0.970555664,0.361481337,1.507480563,0.108000000,-0.883000000,2.351000000,0.899013761,0.525584641,1.516393130,0.904440049,0.613245276,1.242585332,0.916233254,0.700332193,0.980434179,1.042097700,0.197378339,1.498567782,1.164592149,0.166265396,1.240282948,1.076511227,0.155115519,0.978436483,0.910908555,0.472304259,0.993762939,
1763636832.226793528,0.865531868,0.491042968,1.597953405,0.896753710,0.551239307,0.594460076,0.897674803,0.626721860,0.240301628,0.996991658,0.293514486,0.990764067,1.148727518,0.307500310,0.612949481,1.322119319,0.336170503,0.296352357,0.905768341,0.496132728,1.636500798,0.880848277,0.442285322,1.620730945,1.027494242,0.497934127,1.657097042,0.956887468,0.345366419,1.612415796,0.108000000,-0.883000000,2.351000000,0.969112523,0.362365821,1.507764864,0.108000000,-0.883000000,2.351000000,0.897590719,0.526360748,1.516616617,0.902954791,0.614156918,1.242880076,0.914680369,0.701372886,0.980796886,1.040634457,0.198371175,1.498912910,1.162708952,0.167513489,1.240436706,1.074838804,0.155956376,0.978570428,0.909221309,0.472886377,0.994037737,
1763636832.228837967,0.863907861,0.492003160,1.598035456,0.895095372,0.551188270,0.594623576,0.896054350,0.626114859,0.240358877,0.995305339,0.294133782,0.991062740,1.146970527,0.307951745,0.613221100,1.321066457,0.336747551,0.297042538,0.904124642,0.497151951,1.636606779,0.879229859,0.443277248,1.620895071,1.025848213,0.499022934,1.657231664,0.955313045,0.346377861,1.612715181,0.108000000,-0.883000000,2.351000000,0.967668881,0.363250611,1.508049263,0.108000000,-0.883000000,2.351000000,0.896167182,0.527137125,1.516840182,0.901469017,0.615068878,1.243174923,0.913126943,0.702413941,0.981159719,1.039170706,0.199364357,1.499258158,1.160825100,0.168762016,1.240590518,1.073165799,0.156797526,0.978704419,0.907533476,0.473468696,0.994312631,
1763636832.230892897,0.862284417,0.492963019,1.598117478,0.893437611,0.551137251,0.594787019,0.894434459,0.625508069,0.240416107,0.993619606,0.294752864,0.991361309,1.145214147,0.308403023,0.613492626,1.320013962,0.337324398,0.297732479,0.902481514,0.498170821,1.636712724,0.877612003,0.444268830,1.621059139,1.024202756,0.500111363,1.657366240,0.953739168,0.347388952,1.613014461,0.108000000,-0.883000000,2.351000000,0.966225740,0.364135095,1.508333564,0.108000000,-0.883000000,2.351000000,0.894744140,0.527913232,1.517063670,0.899983759,0.615980520,1.243469667,0.911574058,0.703454634,0.981522425,1.037707463,0.200357194,1.499603286,1.158941902,0.170010109,1.240744275,1.071493376,0.157638383,0.978838364,0.905846229,0.474050814,0.994587429,
1763636832.233277082,0.860658717,0.493924211,1.598199615,0.891777545,0.551086161,0.594950689,0.892812317,0.624900435,0.240473416,0.991931530,0.295372805,0.991660293,1.143455325,0.308854928,0.613764529,1.318960004,0.337902047,0.298423379,0.900836102,0.499191107,1.636818816,0.875991898,0.445261790,1.621223436,1.022555011,0.501201305,1.657501003,0.952163104,0.348401449,1.613314157,0.108000000,-0.883000000,2.351000000,0.964780593,0.365020808,1.508618260,0.108000000,-0.883000000,2.351000000,0.893319120,0.528690417,1.517287468,0.898496436,0.616893430,1.243764821,0.910019014,0.704496774,0.981885637,1.036242187,0.201351411,1.499948893,1.157056087,0.171259938,1.240898247,1.069818628,0.158480409,0.978972495,0.904156637,0.474633741,0.994862609,
1763636832.235167265,0.859030947,0.494886627,1.598281855,0.890115367,0.551035005,0.595114568,0.891188110,0.624292028,0.240530798,0.990241305,0.295993536,0.991959658,1.141694265,0.309307409,0.614036778,1.317904704,0.338480432,0.299115158,0.899188596,0.500212691,1.636925043,0.874369731,0.446256013,1.621387942,1.020905170,0.502292634,1.657635937,0.950585035,0.349415233,1.613614235,0.108000000,-0.883000000,2.351000000,0.963333607,0.365907648,1.508903318,0.108000000,-0.883000000,2.351000000,0.891892286,0.529468592,1.517511551,0.897007221,0.617807501,1.244060350,0.908461991,0.705540240,0.982249310,1.034775045,0.202346893,1.500294941,1.155167872,0.172511357,1.241052415,1.068141749,0.159323506,0.979106797,0.902464895,0.475217409,0.995138139,
1763636832.237580299,0.857360109,0.495874507,1.598366272,0.888409209,0.550982496,0.595282782,0.889520929,0.623667524,0.240589698,0.988506359,0.296630690,0.992266943,1.139886609,0.309771861,0.614316231,1.316821482,0.339074119,0.299825241,0.897497499,0.501261306,1.637034080,0.872704644,0.447276543,1.621556800,1.019211675,0.503412838,1.657774441,0.948965211,0.350455842,1.613922253,0.108000000,-0.883000000,2.351000000,0.961848336,0.366817953,1.509195919,0.108000000,-0.883000000,2.351000000,0.890427700,0.530267356,1.517741562,0.895478603,0.618745758,1.244363699,0.906863771,0.706611314,0.982622606,1.033269085,0.203368714,1.500650144,1.153229697,0.173795887,1.241210661,1.066420501,0.160188911,0.979244652,0.900728391,0.475816521,0.995420959,
1763636832.239561319,0.855676483,0.496869949,1.598451335,0.886689992,0.550929586,0.595452284,0.887840987,0.623038239,0.240649049,0.986758134,0.297272721,0.992576580,1.138065117,0.310239869,0.614597822,1.315729969,0.339672351,0.300540759,0.895793458,0.502317946,1.637143953,0.871026812,0.448304884,1.621726951,1.017505219,0.504541617,1.657914006,0.947332989,0.351504415,1.614232628,0.108000000,-0.883000000,2.351000000,0.960351696,0.367735225,1.509490759,0.108000000,-0.883000000,2.351000000,0.888951904,0.531072234,1.517973335,0.893938284,0.619691196,1.244669370,0.905253318,0.707690587,0.982998758,1.031751598,0.204398357,1.501008066,1.151276687,0.175090249,1.241370119,1.064686079,0.161060940,0.979383563,0.898978596,0.476420218,0.995705944,
1763636832.241721392,0.854048525,0.497832476,1.598533586,0.885027622,0.550878425,0.595616182,0.886216593,0.622429762,0.240706438,0.985067714,0.297893524,0.992875979,1.136303854,0.310692402,0.614870103,1.314674548,0.340250802,0.301232618,0.894145762,0.503339649,1.637250192,0.869404458,0.449299222,1.621891476,1.015855186,0.505633072,1.658048955,0.945754737,0.352518317,1.614532740,0.108000000,-0.883000000,2.351000000,0.958904542,0.368622168,1.509775850,0.108000000,-0.883000000,2.351000000,0.887524906,0.531850499,1.518197443,0.892448897,0.620605374,1.244964933,0.903696115,0.708734174,0.983362474,1.030284288,0.205393954,1.501354153,1.149388253,0.176341812,1.241524305,1.063009006,0.161904135,0.979517880,0.897286658,0.477003954,0.995981506,
1763636832.243595600,0.852424329,0.498792779,1.598615646,0.883369092,0.550827382,0.595779700,0.884595952,0.621822690,0.240763694,0.983381200,0.298512892,0.993174687,1.134546659,0.311143889,0.615141754,1.313621565,0.340827917,0.301922879,0.892501872,0.504358990,1.637356185,0.867785852,0.450291264,1.622055620,1.014208967,0.506722006,1.658183593,0.944180132,0.353529877,1.614832159,0.108000000,-0.883000000,2.351000000,0.957460733,0.369507061,1.510060282,0.108000000,-0.883000000,2.351000000,0.886101204,0.532626966,1.518421034,0.890962951,0.621517438,1.245259814,0.902142510,0.709775349,0.983725349,1.028820367,0.206387251,1.501699441,1.147504183,0.177590484,1.241678134,1.061335808,0.162745382,0.979651887,0.895598630,0.477586341,0.996256432,
1763636832.245701313,0.850799381,0.499753527,1.598697744,0.881709794,0.550776315,0.595943295,0.882974560,0.621215338,0.240820976,0.981693904,0.299132546,0.993473532,1.132788651,0.311595586,0.615413531,1.312568094,0.341405299,0.302613459,0.890857222,0.505378804,1.637462228,0.866166497,0.451283764,1.622219841,1.012561984,0.507811443,1.658318294,0.942604797,0.354541905,1.615131717,0.108000000,-0.883000000,2.351000000,0.956016255,0.370392364,1.510344846,0.108000000,-0.883000000,2.351000000,0.884676843,0.533403792,1.518644729,0.889476316,0.622429926,1.245554831,0.900588185,0.710817007,0.984088392,1.027355768,0.207381008,1.502044889,1.145619241,0.178839734,1.241832034,1.059661835,0.163587018,0.979785956,0.893909819,0.478168998,0.996531484,
1763636832.247927666,0.849088296,0.500765203,1.598784195,0.879962539,0.550722541,0.596115561,0.881267219,0.620575790,0.240881295,0.979917167,0.299785049,0.993788220,1.130937453,0.312071226,0.615699715,1.311458780,0.342013287,0.303340647,0.889125389,0.506452678,1.637573892,0.864461301,0.452328877,1.622392767,1.010827697,0.508958631,1.658460134,0.940945955,0.355607579,1.615447154,0.108000000,-0.883000000,2.351000000,0.954495206,0.371324597,1.510644495,0.108000000,-0.883000000,2.351000000,0.883176978,0.534221797,1.518880281,0.887910876,0.623390783,1.245865487,0.898951467,0.711913882,0.984470679,1.025813532,0.208427443,1.502408648,1.143634378,0.180155206,1.241994093,1.057899125,0.164473269,0.979927132,0.892131486,0.478782541,0.996821117,
1763636832.249749899,0.847464288,0.501725395,1.598866245,0.878304201,0.550671504,0.596279061,0.879646766,0.619968789,0.240938545,0.978230848,0.300404345,0.994086892,1.129180462,0.312522661,0.615971335,1.310405918,0.342590335,0.304030828,0.887481690,0.507471901,1.637679874,0.862842882,0.453320803,1.622556893,1.009181668,0.510047439,1.658594757,0.939371532,0.356619022,1.615746538,0.108000000,-0.883000000,2.351000000,0.953051563,0.372209387,1.510928895,0.108000000,-0.883000000,2.351000000,0.881753442,0.534998173,1.519103846,0.886425102,0.624302743,1.246160334,0.897398042,0.712954937,0.984833512,1.024349781,0.209420625,1.502753896,1.141750526,0.181403733,1.242147904,1.056226121,0.165314418,0.980061123,0.890443653,0.479364861,0.997096011,
1763636832.251857996,0.845839716,0.502685921,1.598948325,0.876645287,0.550620449,0.596442618,0.878025749,0.619361577,0.240995814,0.976543943,0.301023856,0.994385669,1.127422861,0.312974253,0.616243050,1.309352691,0.343167583,0.304721248,0.885837420,0.508491479,1.637785892,0.861223902,0.454313074,1.622721075,1.007535067,0.511136624,1.658729426,0.937796562,0.357630815,1.616046026,0.108000000,-0.883000000,2.351000000,0.951607420,0.373094486,1.511213393,0.108000000,-0.883000000,2.351000000,0.880329410,0.535774820,1.519327489,0.884938812,0.625215019,1.246455283,0.895844077,0.713996353,0.985196471,1.022885522,0.210414151,1.503099264,1.139866020,0.182652694,1.242301769,1.054552535,0.166155860,0.980195161,0.888755234,0.479947383,0.997371000,
1763636832.253976583,0.844214016,0.503647113,1.599030461,0.874985221,0.550569359,0.596606288,0.876403607,0.618753943,0.241053123,0.974855866,0.301643798,0.994684653,1.125664039,0.313426158,0.616514953,1.308298733,0.343745232,0.305412148,0.884192008,0.509511765,1.637891984,0.859603797,0.455306034,1.622885372,1.005887322,0.512226566,1.658864189,0.936220498,0.358643312,1.616345723,0.108000000,-0.883000000,2.351000000,0.950162273,0.373980199,1.511498089,0.108000000,-0.883000000,2.351000000,0.878904390,0.536552005,1.519551287,0.883451489,0.626127929,1.246750437,0.894289033,0.715038493,0.985559683,1.021420245,0.211408368,1.503444871,1.137980205,0.183902523,1.242455740,1.052877787,0.166997886,0.980329293,0.887065642,0.480530310,0.997646180,
1763636832.256058216,0.842588127,0.504608417,1.599112607,0.873324963,0.550518263,0.596769977,0.874781277,0.618146239,0.241110439,0.973167595,0.302263811,0.994983672,1.123905013,0.313878116,0.616786887,1.307244653,0.344322949,0.306103128,0.882546406,0.510532169,1.637998088,0.857983504,0.456299109,1.623049688,1.004239387,0.513316635,1.658998967,0.934644252,0.359655925,1.616645454,0.108000000,-0.883000000,2.351000000,0.948716958,0.374866014,1.511782818,0.108000000,-0.883000000,2.351000000,0.877479205,0.537329281,1.519775111,0.881963994,0.627040944,1.247045625,0.892733808,0.716080754,0.985922936,1.019954799,0.212402700,1.503790519,1.136094171,0.185152496,1.242609730,1.051202845,0.167840009,0.980463439,0.885375854,0.481113304,0.997921392,
1763636832.258170843,0.840934465,0.505486147,1.599247488,0.871650392,0.550461690,0.596974655,0.873135524,0.617570265,0.241214745,0.971458641,0.302836711,0.995305337,1.122189105,0.314088502,0.617104829,1.306234023,0.344478443,0.306829190,0.880872566,0.511461990,1.638160186,0.856330930,0.457205180,1.623265143,1.002564159,0.514304848,1.659188190,0.933029259,0.360576836,1.616985874,0.108000000,-0.883000000,2.351000000,0.947247149,0.375665901,1.512095755,0.108000000,-0.883000000,2.351000000,0.876031760,0.538044380,1.520038215,0.880460354,0.627898198,1.247378046,0.891157335,0.717068188,0.986319405,1.018462622,0.213287356,1.504153301,1.134151759,0.186302392,1.242766095,1.049466003,0.168724624,0.980590087,0.883683974,0.481648422,0.998231001,
1763636832.260217667,0.839157206,0.505932638,1.599647501,0.869920456,0.550378011,0.597384393,0.871388079,0.617160471,0.241555461,0.969662488,0.303165718,0.995738191,1.120708479,0.313075972,0.617652045,1.305453211,0.342498672,0.307725179,0.879072996,0.511924629,1.638603607,0.854531967,0.457662393,1.623736851,1.000767990,0.514768324,1.659650635,0.931234828,0.361024992,1.617528466,0.108000000,-0.883000000,2.351000000,0.945668450,0.376023440,1.512548070,0.108000000,-0.883000000,2.351000000,0.874486497,0.538438024,1.520497156,0.878890359,0.628464974,1.247895256,0.889489455,0.717768550,0.986879714,1.016850481,0.213608802,1.504598993,1.131944120,0.186934900,1.242932880,1.047433950,0.169815006,0.980677555,0.881998664,0.481936180,0.998711301,
1763636832.262134552,0.837380976,0.506378870,1.600047282,0.868191522,0.550294381,0.597793894,0.869641646,0.616750915,0.241895980,0.967867374,0.303494535,0.996170794,1.119228710,0.312064028,0.618198944,1.304672850,0.340520047,0.308620650,0.877274466,0.512386999,1.639046770,0.852734045,0.458119342,1.624208285,0.998972859,0.515231532,1.660112812,0.929441436,0.361472889,1.618070745,0.108000000,-0.883000000,2.351000000,0.944090665,0.376380772,1.513000123,0.108000000,-0.883000000,2.351000000,0.872942128,0.538831440,1.520955831,0.877321272,0.629031422,1.248412166,0.887822540,0.718468507,0.987439699,1.015239274,0.213930061,1.505044428,1.129737758,0.187567043,1.243099568,1.045403072,0.170904756,0.980764972,0.880314330,0.482223771,0.999191323,
1763636832.264224529,0.835601661,0.506825878,1.600447758,0.866459585,0.550210605,0.598204107,0.867892180,0.616340647,0.242237091,0.966069142,0.303823923,0.996604148,1.117746370,0.311050326,0.618746794,1.303891135,0.338537985,0.309517676,0.875472813,0.512850173,1.639490704,0.850933000,0.458577085,1.624680538,0.997174611,0.515695544,1.660575792,0.927644929,0.361921564,1.618613965,0.108000000,-0.883000000,2.351000000,0.942510139,0.376738725,1.513452962,0.108000000,-0.883000000,2.351000000,0.871395077,0.539225539,1.521415303,0.875749460,0.629598853,1.248929975,0.886152731,0.719169680,0.988000657,1.013625268,0.214251878,1.505490637,1.127527565,0.188200283,1.243266546,1.043368668,0.171996399,0.980852541,0.878627070,0.482511862,0.999672179,
1763636832.266416311,0.833849081,0.507266169,1.600842216,0.864753671,0.550128088,0.598608156,0.866169000,0.615936544,0.242573076,0.964297930,0.304148362,0.997030991,1.116286303,0.310051856,0.619286411,1.303121165,0.336585704,0.310401223,0.873698231,0.513306387,1.639927967,0.849159017,0.459027949,1.625145696,0.995403382,0.516152585,1.661031815,0.925875416,0.362363497,1.619149023,0.108000000,-0.883000000,2.351000000,0.940953361,0.377091299,1.513898997,0.108000000,-0.883000000,2.351000000,0.869871270,0.539613717,1.521867871,0.874201265,0.630157759,1.249440003,0.884508010,0.719860318,0.988553186,1.012035513,0.214568859,1.505930141,1.125350581,0.188824008,1.243431015,1.041364831,0.173071640,0.980938794,0.876965162,0.482795624,1.000145809,
1763636832.268640041,0.832067710,0.507713693,1.601243155,0.863019732,0.550044216,0.599018842,0.864417512,0.615525803,0.242914581,0.962497620,0.304478131,0.997464847,1.114802251,0.309036982,0.619834894,1.302338546,0.334601351,0.311299286,0.871894496,0.513770096,1.640372414,0.847355891,0.459486221,1.625618495,0.993603056,0.516617133,1.661495330,0.924076832,0.362812691,1.619692871,0.108000000,-0.883000000,2.351000000,0.939371008,0.377449666,1.514352359,0.108000000,-0.883000000,2.351000000,0.868322431,0.540008272,1.522327873,0.872627636,0.630725846,1.249958410,0.882836270,0.720562301,0.989114792,1.010419642,0.214891048,1.506376865,1.123137833,0.189457980,1.243598186,1.039328075,0.174164545,0.981026465,0.875275952,0.483084047,1.000627221,
