number,values_0,values_1,params_delta_deg,params_gamma,params_lambda1,params_lambda2,params_lambda3,params_lambda4,state
2816,0.09125,0.6760818450750455,5.719667260978259,6.875144787901625,208.22607295194175,1.5630282565660134,3.6008094906658137,3.787929895519139e-07,COMPLETE
2817,0.09275,0.6196458501587201,2.4129065967996706,8.359124144204223,20.70985388827708,186.9306125540257,3.6008094906658137,8.720647859508846e-11,COMPLETE
2818,0.0833,0.5870987978152687,7.296565715563787,6.641926976422129,104.61067826393281,1.2594502646806938,17.543999742650467,8.720647859508846e-11,COMPLETE
2819,0.1016,0.7929732049353716,7.051402036894628,6.875144787901625,208.22607295194175,0.08755680934938086,2.1297297589985793,8.564477591299451e-11,COMPLETE
2820,0.0784,0.20821215618118216,4.3548083271808515,1.3526137167003873,12.412723646412944,0.12480776742786713,3.6008094906658137,3.649569116806477e-06,COMPLETE
2821,0.05305,0.36586543111233694,3.7523591558107,1.4040237871599188,0.016767417635497637,110.16646134717259,2.606433764399818,1.7411112824373338e-14,COMPLETE
2822,0.06385,0.2687583101821608,6.943625321882633,3.786492049701135,0.4634053899763641,546.754814234046,0.010117774078155787,1.9043961097477443e-12,COMPLETE
2823,0.06925,0.4845001472781314,6.943625321882633,3.352073087367006,0.07261268023359602,107.59872434463156,34.574222073764446,3.0541645143911065e-11,COMPLETE
2824,0.0805,0.6352019977456215,6.019990742215804,6.702578608363302,1.8442663426239594,4.006173959705789,0.0247605531247782,3.407169759582504e-13,COMPLETE
2825,0.11845,0.8008428630602088,6.943625321882633,9.890916012877245,139.54045445107096,0.06857317261521613,14.732118064935978,3.407169759582504e-13,COMPLETE
2826,0.0974,0.7210408677101228,6.943625321882633,3.786492049701135,3090.9457533461396,0.05564315315248067,0.5074371091894121,3.407169759582504e-13,COMPLETE
2827,0.1263,0.730284533735229,3.388578446147133,9.890916012877245,3090.9457533461396,0.05564315315248067,2.5245438758434986,1.0567238547625726e-10,COMPLETE
2828,0.109,0.8014928335796323,7.296565715563787,6.875144787901625,4048.9782403989784,0.06857317261521613,17.543999742650467,8.720647859508846e-11,COMPLETE
2829,0.0747,0.5163693708315411,7.051402036894628,3.631581985720783,12.412723646412944,168.65252268697844,34.574222073764446,3.9694167750317793e-10,COMPLETE
2830,0.03965,0.22948533207028526,7.051402036894628,1.0726049388472807,0.4694984674677758,51.0531204742495,5.192615578479196,0.00022625950702182348,COMPLETE
2831,0.0637,0.23244224354467796,4.958426658725357,1.0726049388472807,12.412723646412944,0.047570004104159534,0.04082369646290137,1.9897264125379086e-06,COMPLETE
2832,0.0785,0.49989038813022063,6.103623020551158,3.3801923275388828,104.61067826393281,0.3710234766141632,80.46577679760097,3.649569116806477e-06,COMPLETE
2833,0.14425,0.7342355419623624,5.719667260978259,6.875144787901625,208.22607295194175,0.009707433566872849,0.3359486683616324,3.787929895519139e-07,COMPLETE
2834,0.0617,0.40383819290751827,5.553661359325831,1.7519510271087413,1.8442663426239594,168.65252268697844,3.6008094906658137,5.432263014140687e-13,COMPLETE
2835,0.0539,0.3153633018984527,4.797597292147365,1.2997368745646833,1.8442663426239594,186.9306125540257,9.862842498681294,3.811801850956625e-07,COMPLETE
2836,0.0566,0.4168538585464013,7.051402036894628,2.7853352833576643,0.050020890531685756,1.5630282565660134,3.6008094906658137,5.314026320276268e-08,COMPLETE
2837,0.0995,0.48624979240520927,4.874257156149997,3.786492049701135,0.014162338396506723,186.9306125540257,12.549082694764847,3.811801850956625e-07,COMPLETE
2838,0.0998,0.41366362560317993,0.726343020772195,8.359124144204223,0.07261268023359602,0.004569612957571183,1.1961286443235215,3.0092675819548274e-09,COMPLETE
2839,0.1107,0.5668050623319933,4.958426658725357,2.6338329439397503,208.22607295194175,0.0028327680484520707,0.04082369646290137,3.787929895519139e-07,COMPLETE
2840,0.0703,0.5610426725381856,4.958426658725357,6.875144787901625,0.4634053899763641,0.014492976285025088,0.01777158201797886,3.787929895519139e-07,COMPLETE
2841,0.10165,0.7231106734491863,5.439590829177734,6.875144787901625,3090.9457533461396,0.4878712301792302,0.04082369646290137,1.3780148638654006e-12,COMPLETE
2842,0.0645,0.5737432730982072,7.051402036894628,6.875144787901625,0.07261268023359602,5.054984284069897,11.478928737247317,7.242135537625552e-11,COMPLETE
2843,0.06045,0.3626268373869959,4.3548083271808515,1.3526137167003873,0.4634053899763641,186.9306125540257,3.6008094906658137,3.0541645143911065e-11,COMPLETE
2844,0.07135,0.4259382035305402,7.491453905458799,3.352073087367006,0.07261268023359602,0.4878712301792302,0.3359486683616324,3.787929895519139e-07,COMPLETE
2845,0.09315,0.599927345051951,2.951203603481169,3.1788912454430323,2661.553121751245,0.08755680934938086,0.49106969850296894,7.242135537625552e-11,COMPLETE
2846,0.06355,0.6411019440338313,6.943625321882633,5.095021742828622,16.546124483341398,0.06857317261521613,14.732118064935978,2.2563515925025537e-09,COMPLETE
2847,0.09335,0.6753505822219008,7.296565715563787,6.641926976422129,1.5782334730944152,0.12480776742786713,0.01777158201797886,8.720647859508846e-11,COMPLETE
2848,0.05355,0.42936378514750095,5.686980021608849,2.5118580794078285,1.9562826277387932,3.858204027730059,3.6008094906658137,5.432263014140687e-13,COMPLETE
2849,0.0706,0.47760488204976326,5.686980021608849,4.2001284168374236,12.412723646412944,3.858204027730059,11.040973443146466,3.0541645143911065e-11,COMPLETE
2850,0.08155,0.6014898346871923,4.958426658725357,8.359124144204223,0.07261268023359602,1.5630282565660134,3.6008094906658137,4.903611862088436e-14,COMPLETE
2851,0.0716,0.4617765773083451,3.7523591558107,1.9396275566723244,0.4634053899763641,51.0531204742495,2.606433764399818,1.5335060532903536e-12,COMPLETE
2852,0.0802,0.636306150627158,5.553661359325831,6.641926976422129,2.2526238626393873,51.0531204742495,6.66380037874575,3.284852136287973e-14,COMPLETE
2853,0.0459,0.20300871490587197,6.351039989269435,1.0726049388472807,12.412723646412944,107.59872434463156,34.574222073764446,3.0541645143911065e-11,COMPLETE
2854,0.1106,0.7961068198888208,5.686980021608849,9.890916012877245,3090.9457533461396,3.858204027730059,8.325208079724554,2.1811143402963018e-10,COMPLETE
2855,0.05765,0.3593466853550786,4.3548083271808515,1.3526137167003873,0.17811913080740205,107.59872434463156,0.28188015421110124,3.649569116806477e-06,COMPLETE
2856,0.0529,0.22960575640846442,5.686980021608849,1.2997368745646833,5.657570090767049,3.858204027730059,59.2437895529571,4.331365543927414e-05,COMPLETE
2857,0.0872,0.6652054305487779,7.296565715563787,8.741900816624833,4.501093950281584,107.59872434463156,34.574222073764446,7.242135537625552e-11,COMPLETE
2858,0.07865,0.7760275757568915,7.296565715563787,9.890916012877245,12.412723646412944,0.047570004104159534,0.764092524644605,3.407169759582504e-13,COMPLETE
2859,0.0738,0.4349484236423831,7.295021044051481,2.435193413461887,0.07261268023359602,38.72230350249527,0.01777158201797886,5.521087576123659e-10,COMPLETE
2860,0.0815,0.4622917796660946,0.842602834281252,8.359124144204223,0.4634053899763641,186.9306125540257,3.6008094906658137,0.00023377247616655577,COMPLETE
2861,0.0715,0.27281163698063005,4.050574348074197,1.7519510271087413,1.8442663426239594,492.8186835895734,0.01777158201797886,3.0092675819548274e-09,COMPLETE
2862,0.0571,0.17703739900430865,3.0455122299916,1.0726049388472807,0.07261268023359602,1.358519424592353,5.192615578479196,8.720647859508846e-11,COMPLETE
2863,0.0687,0.41751865230215046,6.019990742215804,3.352073087367006,0.07261268023359602,0.4878712301792302,8.213868348493142,3.811801850956625e-07,COMPLETE
2864,0.0938,0.6229869669166622,2.1791219442331045,8.359124144204223,0.4634053899763641,186.9306125540257,3.6008094906658137,3.0541645143911065e-11,COMPLETE
2865,0.07405,0.5812159012950238,6.943625321882633,9.890916012877245,0.4107927375444672,0.047570004104159534,0.764092524644605,3.407169759582504e-13,COMPLETE
2866,0.05985,0.3724121225244935,5.719667260978259,2.2991799521485987,0.016767417635497637,5.853816298799091,8.272924830520507,1.6537361965989314e-12,COMPLETE
2867,0.11955,0.7158023133556771,7.296565715563787,6.641926976422129,2661.553121751245,1.2594502646806938,34.574222073764446,8.720647859508846e-11,COMPLETE
2868,0.1022,0.7147881112965904,5.989976616159035,8.33604695260721,2484.344497646969,5.054984284069897,11.478928737247317,7.242135537625552e-11,COMPLETE
2869,0.06965,0.37851874240758915,3.7523591558107,2.2991799521485987,0.016767417635497637,110.16646134717259,33.09083185722321,4.331365543927414e-05,COMPLETE
2870,0.0708,0.5244098358973248,4.3548083271808515,9.286269632003606,12.412723646412944,0.08755680934938086,0.49106969850296894,3.649569116806477e-06,COMPLETE
2871,0.1009,0.614303179158275,4.958426658725357,6.562102836548377,208.22607295194175,186.9306125540257,3.6008094906658137,3.0541645143911065e-11,COMPLETE
2872,0.08225,0.17960232137722568,1.9616362406980443,3.3801923275388828,0.5247954404623164,0.04569482325826792,80.46577679760097,3.649569116806477e-06,COMPLETE
2873,0.1208,0.840820361393989,6.943625321882633,8.741900816624833,3090.9457533461396,0.06857317261521613,0.764092524644605,3.407169759582504e-13,COMPLETE
2874,0.03945,0.16476255861629788,4.958426658725357,1.0431522198915197,0.6975592224319972,186.9306125540257,0.01777158201797886,8.720647859508846e-11,COMPLETE
2875,0.08195,0.7571756963677355,5.719667260978259,6.875144787901625,2484.344497646969,5.054984284069897,21.446562165760177,3.787929895519139e-07,COMPLETE
2876,0.1049,0.5653812135570285,2.8467952672042545,8.359124144204223,0.4634053899763641,51.0531204742495,4.230818933588808,1.5335060532903536e-12,COMPLETE
2877,0.07365,0.3374221154447418,2.076654266432964,1.7519510271087413,7843.277665583187,168.65252268697844,59.2437895529571,3.9694167750317793e-10,COMPLETE
2878,0.078,0.5990326526074202,7.296565715563787,6.875144787901625,0.07261268023359602,0.12480776742786713,0.19989042729345657,3.787929895519139e-07,COMPLETE
2879,0.05665,0.21586928158748184,2.8467952672042545,1.3526137167003873,12.412723646412944,51.0531204742495,34.574222073764446,3.649569116806477e-06,COMPLETE
2880,0.05015,0.3750299033860082,7.051402036894628,1.7519510271087413,1.8442663426239594,168.65252268697844,76.57127726580364,1.621364679176634e-08,COMPLETE
2881,0.083,0.5490997716242897,5.719667260978259,6.875144787901625,0.016767417635497637,0.1013397086496358,1.6758595480164555,3.787929895519139e-07,COMPLETE
2882,0.0701,0.30840235860016113,2.8467952672042545,1.3526137167003873,12.412723646412944,107.59872434463156,4.230818933588808,2.2227847863365938e-09,COMPLETE
2883,0.0724,0.4488669166444798,2.8467952672042545,4.056934575464477,0.4634053899763641,0.05564315315248067,4.230818933588808,3.407169759582504e-13,COMPLETE
2884,0.08875,0.7038193284743719,6.103623020551158,9.280173586011239,208.22607295194175,0.08755680934938086,0.49106969850296894,3.649569116806477e-06,COMPLETE
2885,0.0746,0.5607901606167252,4.958426658725357,8.359124144204223,0.4634053899763641,1.5630282565660134,3.6008094906658137,3.0541645143911065e-11,COMPLETE
2886,0.10445,0.6021259929986226,5.2908659433360485,3.786492049701135,123.52077947060401,0.06857317261521613,34.574222073764446,3.0541645143911065e-11,COMPLETE
2887,0.08125,0.42567910044206847,5.989976616159035,2.35317686986129,12.412723646412944,5.054984284069897,0.7017132586737319,1.621364679176634e-08,COMPLETE
2888,0.12045,0.7874498600499756,5.686980021608849,9.890916012877245,3090.9457533461396,0.047570004104159534,0.764092524644605,2.1811143402963018e-10,COMPLETE
2889,0.06265,0.32911156125744745,3.041206377979779,1.3726272851572159,2484.344497646969,5.054984284069897,11.478928737247317,3.3177409833894035e-13,COMPLETE
2890,0.11185,0.7730580042423759,2.851191872645334,9.890916012877245,3090.9457533461396,0.047570004104159534,0.04082369646290137,7.892970326897759e-08,COMPLETE
2891,0.09445,0.6785925070144594,7.051402036894628,6.875144787901625,12.412723646412944,0.06857317261521613,0.11060646004395691,5.521087576123659e-10,COMPLETE
2892,0.05885,0.23067495986339803,3.571237719628262,1.2997368745646833,0.07261268023359602,0.12480776742786713,0.0247605531247782,3.811801850956625e-07,COMPLETE
2893,0.0859,0.5942368998735371,7.051402036894628,6.875144787901625,45.405646245103625,0.5656836533213224,8.213868348493142,1.4655150160955887e-08,COMPLETE
2894,0.07885,0.5703090089396295,5.1086018220290095,8.359124144204223,0.4634053899763641,1.5630282565660134,3.6008094906658137,3.0541645143911065e-11,COMPLETE
2895,0.0845,0.5742880165272409,1.4483245509712432,7.8078637347278095,0.1784805460542277,51.0531204742495,3.6008094906658137,1.9043961097477443e-12,COMPLETE
2896,0.0537,0.18101652291088277,7.491453905458799,1.0726049388472807,0.07261268023359602,0.06857317261521613,5.192615578479196,5.521087576123659e-10,COMPLETE
2897,0.1012,0.5998352912601914,5.207250617897584,8.33604695260721,2484.344497646969,107.59872434463156,34.574222073764446,8.720647859508846e-11,COMPLETE
2898,0.0641,0.4832053031856001,4.050574348074197,5.751620494688234,0.07261268023359602,0.004569612957571183,1.1961286443235215,3.0092675819548274e-09,COMPLETE
2899,0.0705,0.4431845706775324,4.958426658725357,3.586566965882598,0.4634053899763641,1.5630282565660134,3.6008094906658137,4.165522533625065e-10,COMPLETE
2900,0.03045,0.09510240002665772,6.943625321882633,1.313537927486526,0.4634053899763641,546.754814234046,0.010117774078155787,7.242135537625552e-11,COMPLETE
2901,0.0465,0.37418936882595405,4.958426658725357,1.799499128556477,208.22607295194175,1.5630282565660134,11.478928737247317,3.787929895519139e-07,COMPLETE
2902,0.1212,0.8170282071532254,6.943625321882633,9.890916012877245,3090.9457533461396,0.047570004104159534,0.04082369646290137,3.407169759582504e-13,COMPLETE
2903,0.08455,0.7103395951375616,7.296565715563787,8.359124144204223,2.2526238626393873,107.59872434463156,3.6008094906658137,5.432263014140687e-13,COMPLETE
2904,0.09485,0.47345296563388567,4.958426658725357,1.4188616722052876,208.22607295194175,0.047570004104159534,0.764092524644605,3.787929895519139e-07,COMPLETE
2905,0.06875,0.39992686276190215,4.335111916469993,1.7519510271087413,1.8442663426239594,468.86300858350785,17.543999742650467,7.242135537625552e-11,COMPLETE
2906,0.1023,0.6223960770795135,6.019990742215804,6.875144787901625,1.5675213328568829,186.9306125540257,64.44805717515408,8.564477591299451e-11,COMPLETE
2907,0.0949,0.7301762581642356,6.2345648475723365,7.242098619980624,208.22607295194175,0.1013397086496358,34.574222073764446,3.787929895519139e-07,COMPLETE
2908,0.07,0.43038061309773173,3.7523591558107,2.2991799521485987,0.016767417635497637,3.858204027730059,0.29184101008934976,1.7411112824373338e-14,COMPLETE
2909,0.11275,0.8023286140286245,7.051402036894628,6.875144787901625,7843.277665583187,0.08755680934938086,0.49106969850296894,8.564477591299451e-11,COMPLETE
2910,0.0826,0.6368479434058654,2.8467952672042545,8.359124144204223,208.22607295194175,51.0531204742495,0.49106969850296894,8.564477591299451e-11,COMPLETE
2911,0.0838,0.5758527631890157,4.958426658725357,8.359124144204223,2.2526238626393873,1.5630282565660134,3.6008094906658137,8.687633386577335e-08,COMPLETE
2912,0.06115,0.4942770148844518,5.553661359325831,2.3154605054716035,2.2526238626393873,51.0531204742495,3.6008094906658137,5.432263014140687e-13,COMPLETE
2913,0.0862,0.41490484573174036,0.11015748124189273,6.875144787901625,4.027664865820242,0.06857317261521613,0.11060646004395691,5.521087576123659e-10,COMPLETE
2914,0.11525,0.6226617019428863,5.686980021608849,2.5118580794078285,3090.9457533461396,0.047570004104159534,0.025695616889598104,2.1811143402963018e-10,COMPLETE
2915,0.0797,0.628050857937438,6.807611076802946,8.33604695260721,0.30075066291854397,0.4878712301792302,0.15714320186374342,8.564477591299451e-11,COMPLETE
2916,0.0973,0.46568739203953435,1.4301766079428813,6.875144787901625,123.52077947060401,1.2594502646806938,17.543999742650467,7.242135537625552e-11,COMPLETE
2917,0.0727,0.529945110681745,6.019990742215804,6.641926976422129,12.412723646412944,0.5362196401258538,3.6008094906658137,1.9043961097477443e-12,COMPLETE
2918,0.04005,0.09064367368155556,6.943625321882633,1.0726049388472807,0.4634053899763641,546.754814234046,0.010117774078155787,3.0092675819548274e-09,COMPLETE
2919,0.08375,0.737997420264045,6.943625321882633,4.825686642369729,2661.553121751245,1.2594502646806938,14.732118064935978,2.2563515925025537e-09,COMPLETE
2920,0.0467,0.4329295338742855,7.296565715563787,3.063829046766975,0.4634053899763641,1.5630282565660134,34.574222073764446,8.720647859508846e-11,COMPLETE
2921,0.04825,0.286233470875871,5.719667260978259,1.3526137167003873,208.22607295194175,107.59872434463156,34.574222073764446,3.787929895519139e-07,COMPLETE
2922,0.06845,0.32983397140573295,4.809381368191233,1.5426477005692985,0.4634053899763641,51.0531204742495,4.230818933588808,1.5335060532903536e-12,COMPLETE
2923,0.06615,0.5272520485068728,7.296565715563787,5.254355093551621,0.07261268023359602,0.12480776742786713,0.8437743398506069,8.564477591299451e-11,COMPLETE
2924,0.0799,0.625886858040336,5.719667260978259,6.875144787901625,12.412723646412944,107.59872434463156,45.088168248210565,3.649569116806477e-06,COMPLETE
2925,0.0739,0.04483628719753802,5.719667260978259,2.2991799521485987,9218.372454877208,110.16646134717259,0.010490863545892863,1.7411112824373338e-14,COMPLETE
2926,0.08545,0.5038623366892339,4.457088228653788,8.359124144204223,1.8442663426239594,1.5630282565660134,76.57127726580364,2.70541790743748e-07,COMPLETE
2927,0.0792,0.5250960270052749,6.103623020551158,3.3801923275388828,104.61067826393281,0.3710234766141632,80.46577679760097,3.649569116806477e-06,COMPLETE
2928,0.05295,0.20585177948063568,4.3548083271808515,1.0726049388472807,0.07261268023359602,51.0531204742495,11.933043691133186,5.521087576123659e-10,COMPLETE
2929,0.07105,0.4688893010107292,2.7882765690871554,3.3801923275388828,104.61067826393281,0.3710234766141632,3.6008094906658137,5.432263014140687e-13,COMPLETE
2930,0.07265,0.48263746805386215,4.3548083271808515,6.641926976422129,12.412723646412944,0.12480776742786713,34.574222073764446,3.649569116806477e-06,COMPLETE
2931,0.0689,0.5494743098013464,6.943625321882633,8.741900816624833,0.40458323537856206,0.06857317261521613,2.5245438758434986,3.407169759582504e-13,COMPLETE
2932,0.07695,0.7091877237689865,4.958426658725357,6.72503472593327,0.4634053899763641,546.754814234046,14.005407279985144,1.4752974393330403e-11,COMPLETE
2933,0.10245,0.7363862790748457,6.498546762232477,6.641926976422129,2661.553121751245,0.009066379542396258,2.606433764399818,8.720647859508846e-11,COMPLETE
2934,0.07595,0.624993361211035,6.019990742215804,7.8078637347278095,0.1784805460542277,5.054984284069897,3.6008094906658137,7.242135537625552e-11,COMPLETE
2935,0.03465,0.14219877642599535,6.943625321882633,1.0726049388472807,3.9227007475742597,546.754814234046,0.010117774078155787,1.7411112824373338e-14,COMPLETE
2936,0.07835,0.6973499469575981,7.051402036894628,6.875144787901625,2.2526238626393873,186.9306125540257,8.213868348493142,5.432263014140687e-13,COMPLETE
2937,0.07555,0.63131729834324,5.686980021608849,6.875144787901625,1120.9760915193547,3.858204027730059,59.2437895529571,4.331365543927414e-05,COMPLETE
2938,0.06615,0.15403308213574982,7.051402036894628,1.0726049388472807,12.412723646412944,107.59872434463156,43.71207313622295,0.009116380626814753,COMPLETE
2939,0.0843,0.6856100344111525,4.509124057142157,8.359124144204223,3090.9457533461396,186.9306125540257,14.829155313145039,3.0541645143911065e-11,COMPLETE
2940,0.0882,0.7884877354065299,7.296565715563787,6.641926976422129,2661.553121751245,1.2594502646806938,17.543999742650467,8.720647859508846e-11,COMPLETE
2941,0.0737,0.5034961257897101,5.731982349794745,6.641926976422129,0.07261268023359602,0.002715779323585613,8.213868348493142,8.564477591299451e-11,COMPLETE
2942,0.0962,0.5777083673568595,5.553661359325831,5.589694692662951,123.52077947060401,51.0531204742495,0.11060646004395691,5.432263014140687e-13,COMPLETE
2943,0.0693,0.34595368277884575,0.9344134123976388,2.858528268036987,0.07261268023359602,0.12480776742786713,5.192615578479196,8.720647859508846e-11,COMPLETE
2944,0.0492,0.20602426052391284,3.0455122299916,1.0726049388472807,0.07261268023359602,51.0531204742495,5.192615578479196,5.521087576123659e-10,COMPLETE
2945,0.09125,0.5565512707663903,6.943625321882633,8.741900816624833,0.0396034836926786,0.06857317261521613,14.732118064935978,2.2563515925025537e-09,COMPLETE
2946,0.06445,0.3253016816864528,6.019990742215804,1.2997368745646833,0.014162338396506723,51.0531204742495,3.6008094906658137,5.432263014140687e-13,COMPLETE
2947,0.11915,0.8023951019530677,6.943625321882633,6.875144787901625,3090.9457533461396,0.06857317261521613,0.764092524644605,3.407169759582504e-13,COMPLETE
2948,0.06745,0.5262501375488791,7.051402036894628,3.9944594338373487,0.07261268023359602,12.447573433926904,8.213868348493142,5.314026320276268e-08,COMPLETE
2949,0.1296,0.7832399980262212,4.958426658725357,8.359124144204223,3090.9457533461396,0.05564315315248067,2.5245438758434986,5.74712740448976e-11,COMPLETE
2950,0.07475,0.6323480928251218,4.561553551310174,6.875144787901625,208.22607295194175,107.59872434463156,34.574222073764446,8.720647859508846e-11,COMPLETE
2951,0.07605,0.723889925511983,7.296565715563787,7.242098619980624,0.4634053899763641,186.9306125540257,34.574222073764446,8.720647859508846e-11,COMPLETE
2952,0.09135,0.5554172329251391,3.7523591558107,2.5835726308459726,157.17992421256133,0.08755680934938086,0.49106969850296894,5.314026320276268e-08,COMPLETE
2953,0.13105,0.7787733013525034,6.103623020551158,9.890916012877245,3090.9457533461396,0.3710234766141632,80.46577679760097,3.649569116806477e-06,COMPLETE
2954,0.09505,0.5852704339320925,4.3548083271808515,4.587947884382943,1408.0473461401073,107.59872434463156,3.6008094906658137,3.649569116806477e-06,COMPLETE
2955,0.07025,0.4744648548495412,4.958426658725357,1.6457958028356416,2661.553121751245,1.2594502646806938,17.543999742650467,8.720647859508846e-11,COMPLETE
2956,0.07515,0.4010992043528137,4.958426658725357,2.2991799521485987,0.4634053899763641,110.16646134717259,0.029900114354307967,3.0541645143911065e-11,COMPLETE
2957,0.08475,0.5874759783780371,4.3548083271808515,9.890916012877245,12.412723646412944,107.59872434463156,0.764092524644605,3.649569116806477e-06,COMPLETE
2958,0.07625,0.6390837963982626,5.719667260978259,2.2991799521485987,208.22607295194175,0.009707433566872849,0.01777158201797886,3.787929895519139e-07,COMPLETE
2959,0.0975,0.6250976698490803,4.797597292147365,7.8078637347278095,1.8442663426239594,4.006173959705789,0.013450417474121366,1.9043961097477443e-12,COMPLETE
2960,0.069,0.6732522685044647,6.943625321882633,8.359124144204223,0.4634053899763641,0.04987962248219568,0.10389219082791032,7.242135537625552e-11,COMPLETE
2961,0.06785,0.4019247197137689,4.958426658725357,7.242098619980624,0.4634053899763641,0.047570004104159534,34.574222073764446,1.9897264125379086e-06,COMPLETE
2962,0.06915,0.5008569074445752,5.989976616159035,3.786492049701135,1.8442663426239594,0.06857317261521613,0.38995672138750787,1.9043961097477443e-12,COMPLETE
2963,0.0794,0.5556132330667796,6.019990742215804,6.875144787901625,17.425738454511656,0.5362196401258538,0.010490863545892863,3.787929895519139e-07,COMPLETE
2964,0.0845,0.6073786715995848,6.019990742215804,2.0125117687940897,7843.277665583187,0.06857317261521613,59.2437895529571,1.9043961097477443e-12,COMPLETE
2965,0.10575,0.48749874894958145,6.351039989269435,1.0726049388472807,39.667117927993445,0.0023186089060088155,34.574222073764446,3.0541645143911065e-11,COMPLETE
2966,0.09695,0.5434096040193912,4.958426658725357,7.242098619980624,0.4634053899763641,107.59872434463156,0.3732589016185397,3.649569116806477e-06,COMPLETE
2967,0.0729,0.4245515964622179,6.019990742215804,3.786492049701135,123.52077947060401,46.36020462591735,96.24116336963212,1.9043961097477443e-12,COMPLETE
2968,0.09185,0.6021020725765283,4.958426658725357,3.001351709208302,3090.9457533461396,0.047570004104159534,3.6008094906658137,3.0541645143911065e-11,COMPLETE
2969,0.09145,0.30622938009047684,4.958426658725357,8.359124144204223,2.2526238626393873,186.9306125540257,0.01777158201797886,8.720647859508846e-11,COMPLETE
2970,0.06355,0.5207932285360681,4.063243551126034,8.359124144204223,0.4634053899763641,0.06857317261521613,3.6008094906658137,3.787929895519139e-07,COMPLETE
2971,0.08385,0.6677188374851722,7.296565715563787,6.641926976422129,4623.063661947156,51.0531204742495,3.6008094906658137,8.720647859508846e-11,COMPLETE
2972,0.0825,0.6867277879321543,4.958426658725357,8.359124144204223,0.4634053899763641,546.754814234046,3.6008094906658137,1.4878383888020032e-09,COMPLETE
2973,0.07755,0.5832399174407178,6.019990742215804,7.8078637347278095,0.1784805460542277,0.5362196401258538,0.764092524644605,1.9043961097477443e-12,COMPLETE
2974,0.0867,0.1677085406516002,4.958426658725357,2.6338329439397503,208.22607295194175,1.5630282565660134,0.01777158201797886,3.9694167750317793e-10,COMPLETE
2975,0.11525,0.7566617900334248,7.051402036894628,6.657012918864452,2661.553121751245,1.2594502646806938,8.213868348493142,8.720647859508846e-11,COMPLETE
2976,0.12605,0.6978355696745929,6.605976389174058,6.641926976422129,3090.9457533461396,0.12480776742786713,0.01777158201797886,8.720647859508846e-11,COMPLETE
2977,0.07325,0.4821900690197971,3.0436911178636703,6.875144787901625,0.05328731492876548,0.009707433566872849,0.01777158201797886,2.6997945512146016e-12,COMPLETE
2978,0.09405,0.5756908941476381,4.050574348074197,8.359124144204223,0.07261268023359602,186.9306125540257,0.47889133054056904,3.0541645143911065e-11,COMPLETE
2979,0.05745,0.3772535647565472,5.686980021608849,2.5118580794078285,1.9562826277387932,3.858204027730059,59.2437895529571,3.649569116806477e-06,COMPLETE
2980,0.08205,0.5398981023804786,7.051402036894628,7.735543210156174,0.4634053899763641,546.754814234046,0.010117774078155787,7.242135537625552e-11,COMPLETE
2981,0.05935,0.17898636328477613,4.958426658725357,1.0431522198915197,2.2526238626393873,2.597475787876902,3.6008094906658137,3.486112052783129e-07,COMPLETE
2982,0.0692,0.3437757971885498,6.943625321882633,1.3526137167003873,117.1431400919642,107.59872434463156,8.213868348493142,5.141999353078551e-12,COMPLETE
2983,0.07965,0.4790840947831234,4.958426658725357,8.359124144204223,0.4634053899763641,0.0306665030332658,2.606433764399818,1.7411112824373338e-14,COMPLETE
2984,0.049,0.37393197832651365,7.051402036894628,1.7519510271087413,1.8442663426239594,4.006173959705789,0.764092524644605,3.9694167750317793e-10,COMPLETE
2985,0.0622,0.274164097045835,7.051402036894628,1.92234223221403,3090.9457533461396,168.65252268697844,0.764092524644605,3.9694167750317793e-10,COMPLETE
2986,0.07035,0.47314984045355585,4.335111916469993,3.1788912454430323,2.2526238626393873,51.0531204742495,17.543999742650467,7.242135537625552e-11,COMPLETE
2987,0.0471,0.25779720624987484,5.719667260978259,2.2991799521485987,0.016767417635497637,546.754814234046,0.01777158201797886,9.019468494411974e-10,COMPLETE
2988,0.0604,0.2677631875084267,6.943625321882633,1.0726049388472807,0.4634053899763641,0.25120310711993427,0.010117774078155787,1.5335060532903536e-12,COMPLETE
2989,0.07345,0.35220009431352933,3.7523591558107,2.2991799521485987,0.016767417635497637,110.16646134717259,0.04082369646290137,1.7411112824373338e-14,COMPLETE
2990,0.0831,0.7086900385946797,3.0455122299916,6.641926976422129,13.828730390434488,0.05585065306581504,0.01777158201797886,8.720647859508846e-11,COMPLETE
2991,0.0854,0.4496712331252709,3.539717029391642,3.786492049701135,208.22607295194175,28.830383153655113,12.549082694764847,3.787929895519139e-07,COMPLETE
2992,0.08535,0.6831589389175747,6.793677893254215,6.875144787901625,0.11977546121708568,107.59872434463156,0.49106969850296894,8.564477591299451e-11,COMPLETE
2993,0.0564,0.14465904558095938,3.6908628528935363,1.0726049388472807,1.8959850785473207,546.754814234046,0.010117774078155787,7.242135537625552e-11,COMPLETE
2994,0.0432,0.20613129916712322,7.051402036894628,1.0726049388472807,2.2526238626393873,51.0531204742495,8.213868348493142,5.432263014140687e-13,COMPLETE
2995,0.06455,0.41677177726344933,6.943625321882633,3.352073087367006,12.412723646412944,0.4878712301792302,8.213868348493142,1.4055066414463557e-09,COMPLETE
